Time (years),Lake Huron,Lake Erie,Lake Ontario
2.4499999999999993,2724.9964643422313,1287.7570754783292,2948.851360835582
2.499999999999999,2711.2589837883493,1279.5649286736016,2954.3378800291785
2.549999999999999,2697.5970593775132,1271.4446843683127,2959.6440214651284
2.5999999999999988,2684.010275550937,1263.3954638762593,2964.772161654967
2.6499999999999986,2670.4982190354067,1255.416402042017,2969.72464703481
2.6999999999999984,2657.060478830712,1247.5066470099553,2974.5037943893576
2.7499999999999982,2643.696646197143,1239.665359997345,2979.1118912692004
2.799999999999998,2630.4063146430585,1231.891715071477,2983.5511964015373
2.849999999999998,2617.1890799125217,1224.1848989307273,2987.8239400944144
2.8999999999999977,2604.044539973003,1216.544110689493,2991.932324634601
2.9499999999999975,2590.9722950031514,1208.9685616669335,2995.8785246792045
2.9999999999999973,2577.971947380634,1201.457475179446,2999.664687641134
3.049999999999997,2565.0431016700404,1194.0100863368095,3003.2929340685173
3.099999999999997,2552.1853646108552,1186.6256418419323,3006.7653580181686
3.149999999999997,2539.3983451054955,1179.3033997941372,3010.0840274232146
3.1999999999999966,2526.6816542074152,1172.042629495923,3013.25098445497
3.2499999999999964,2514.0349051092744,1164.842611263137,3016.268245879167
3.2999999999999963,2501.4577131311735,1157.7026362385016,3019.1378034066283
3.349999999999996,2488.949695708952,1150.6220062084299,3021.8616240384818
3.399999999999996,2476.5104723825525,1143.6000334230773,3024.4416504060027
3.4499999999999957,2464.1396647844485,1136.636040419566,3026.879801105182
3.4999999999999956,2451.836896628134,1129.7293598483282,3029.1779710261035
3.5499999999999954,2439.6017936966796,1122.879334302513,3031.338031677217
3.599999999999995,2427.4339838313476,1116.0853161503994,3033.3618315045987
3.649999999999995,2415.3330969202752,1109.3466673707646,3035.251196206278
3.699999999999995,2403.2987648872136,1102.6627593911523,3037.0079290417143
3.7499999999999947,2391.330621680334,1096.0329729289913,3038.633811136505
3.7999999999999945,2379.428303261092,1089.4566978355112,3040.1306017824077
3.8499999999999943,2367.591447593156,1082.933332942408,3041.5000387327523
3.899999999999994,2355.8196946313933,1076.4622859112071,3042.743838493319
3.949999999999994,2344.1126863109207,1070.0429730852782,3043.8636966087606
3.999999999999994,2332.4700665362107,1063.6748193444532,3044.861287944643
4.049999999999994,2320.8914811702616,1057.3572579622023,3045.7382669651756
4.099999999999993,2309.376578023825,1051.089730465319,3046.496268006704
4.149999999999993,2297.925006844694,1044.8716864960743,3047.1369055470395
4.199999999999993,2286.536419307048,1038.7025836767907,3047.661774470687
4.249999999999993,2275.2104690008596,1032.5818874767972,3048.072450330045
4.299999999999993,2263.946811421355,1026.5090710817196,3048.370489602647
4.3499999999999925,2252.7451039585376,1020.4836152650662,3048.557429944502
4.399999999999992,2241.6050058867654,1014.505008262067,3048.634790439606
4.449999999999992,2230.5261783543883,1008.572745645727,3048.6040718456857
4.499999999999992,2219.508284373439,1002.686330205053,3048.4667568362347
4.549999999999992,2208.550988809385,996.8452718254159,3048.2243102389084
4.599999999999992,2197.6539583709337,991.04908737101,3047.8781792703326
4.6499999999999915,2186.8168615998934,985.297300569372,3047.4297937673887
4.699999999999991,2176.039368861094,979.5894418979228,3046.880566415033
4.749999999999991,2165.321152332358,973.9250484724962,3046.2318929707058
4.799999999999991,2154.66188599453,968.3036639378192,3045.4851524853866
4.849999999999991,2144.0612456215604,962.7248383599084,3044.641707521355
4.899999999999991,2133.5189087706417,957.1881281203487,3043.7029043667053
4.94999999999999,2123.034554772403,951.6930958124209,3042.6700732466716
4.99999999999999,2112.607864721155,946.2393101390455,3041.544528531815
5.04999999999999,2102.2385214651886,940.8263458125091,3040.327568943127
5.09999999999999,2091.92620959713,935.4537834559425,3039.0204777540935
5.14999999999999,2081.6706154443455,930.1212095065197,3037.624522989776
5.1999999999999895,2071.471427059402,924.8282161203463,3036.1409576229544
5.249999999999989,2061.328334210575,919.5744010790067,3034.571019767383
5.299999999999989,2051.241028372417,914.3593676977428,3032.915932868201
5.349999999999989,2041.2092027163687,909.1827247352317,3031.176905889551
5.399999999999989,2031.2325521014286,904.0440863049375,3029.355133499448
5.449999999999989,2021.3107730648708,898.9430717880065,3027.4517962519403
5.4999999999999885,2011.443563813014,893.8793057476792,3025.468060766613
5.549999999999988,2001.6306242120424,888.8524178451925,3023.405079905471
5.599999999999988,1991.8716557788762,883.8620427571452,3021.263992947252
5.649999999999988,1982.1663616720923,878.9078200943004,3019.045925759197
5.699999999999988,1972.5144466828958,873.9893943217995,3016.7519909663392
5.749999999999988,1962.9156172261398,869.106414680763,3014.3832881183334
5.799999999999987,1953.3695813313961,864.2585351112531,3011.940903853877
5.849999999999987,1943.8760486340734,859.4454141765732,3009.425912062756
5.899999999999987,1934.434730366586,854.6667149888823,3006.839374045558
5.949999999999987,1925.04533934957,849.9221051360986,3004.182338671085
5.999999999999987,1915.7075899831473,845.2112566100715,3001.455842531508
6.0499999999999865,1906.4211982382399,840.5338457359975,2998.6609100953006
6.099999999999986,1897.1858816479296,835.8895531030598,2995.798553857977
6.149999999999986,1888.001359298866,831.2780634962684,2992.869774490684
6.199999999999986,1878.8673518227222,826.6990658294793,2989.8755609866726
6.249999999999986,1869.7835813876973,822.1522530795737,2986.816890805683
6.299999999999986,1860.749771690065,817.6373222217737,2983.6947300162815
6.349999999999985,1851.7656479457696,813.1539741660772,2980.510033436176
6.399999999999985,1842.8309368820678,808.7019136947896,2977.2637447705483
6.449999999999985,1833.9453667292164,804.2808494011348,2973.9567967484313
6.499999999999985,1825.1086672122058,799.890493628925,2970.590111257161
6.549999999999985,1816.3205695425386,795.5305624132715,2967.1645994749388
6.5999999999999845,1807.5808064100547,791.2007754223165,2963.681162001528
6.649999999999984,1798.8891119747993,786.9008558999701,2960.1406889871205
6.699999999999984,1790.2452218589378,782.630530609632,2956.544060259397
6.749999999999984,1781.6488731387137,778.3895297788828,2952.892145448814
6.799999999999984,1773.0998043364507,774.1775870451258,2949.185804112141
6.849999999999984,1764.5977554126002,769.9944394021641,2945.4258858542803
6.8999999999999835,1756.142467757831,765.8398271476945,2941.6132304483936
6.949999999999983,1747.733684185163,761.713493831704,2937.7486679543617
6.999999999999983,1739.3711489221446,757.6151862057517,2933.8330188356063
7.049999999999983,1731.0546076030728,753.54465417312,2929.8670940742963
7.099999999999983,1722.7838072612558,749.5016507398207,2925.851695284967
7.149999999999983,1714.558496321319,745.4859319664408,2921.7876148265736
7.199999999999982,1706.3784245915517,741.4972569208121,2917.67563591301
7.249999999999982,1698.2433432562982,737.5353876314911,2913.5165327221066
7.299999999999982,1690.1530048683885,733.6000890420339,2909.311070503141
7.349999999999982,1682.1071633416125,729.6911289660535,2905.0600056828785
7.399999999999982,1674.1055739432336,725.8082780430434,2900.76408597017
7.4499999999999815,1666.147993286546,721.9513096949564,2896.424050459124
7.499999999999981,1658.2341793234698,718.1200000835232,2892.040629730878
7.549999999999981,1650.3638913371908,714.3141280682989,2887.614545953996
7.599999999999981,1642.5368899348362,710.5334751654241,2883.1465129835015
7.649999999999981,1634.7529370401946,706.7778255070881,2878.637236458578
7.699999999999981,1627.0117958864735,703.0469658016816,2874.0874138989543
7.7499999999999805,1619.3132310090978,699.340685294627,2869.4977347999907
7.79999999999998,1611.6570082385476,695.6587757298737,2864.868880726494
7.84999999999998,1604.0428946932357,692.001031312048,2860.2015254052726
7.89999999999998,1596.470658772423,688.367248669244,2855.496334816458
7.94999999999998,1588.9400701491745,684.757226816446,2850.7539672836056
7.99999999999998,1581.450899763354,681.1707671195704,2845.9750735626
8.04999999999998,1574.0029198146556,677.6076732601166,2841.1602969293767
8.09999999999998,1566.595903755675,674.0677512004152,2836.3102732664825
8.14999999999998,1559.2296262850186,670.5508091494639,2831.425631148491
8.199999999999982,1551.903863340451,667.0566575293412,2826.5069919262905
8.249999999999982,1544.6183920920785,663.5851089421856,2821.554969810261
8.299999999999983,1537.372990935572,660.1359781377326,2816.5701719523586
8.349999999999984,1530.1674394854265,656.7090819813991,2811.5531985271236
8.399999999999984,1523.0015185682566,653.3042394229037,2806.504642811626
8.449999999999985,1515.8750102161312,649.9212714654169,2801.425091264369
8.499999999999986,1508.7876976599425,646.5600011352282,2796.31512360316
8.549999999999986,1501.7393653228128,643.2202534519238,2791.175312881975
8.599999999999987,1494.7297988135374,639.9018553990646,2786.0062255668176
8.649999999999988,1487.758784920063,636.604635895356,2780.8084216106
8.699999999999989,1480.8261116030026,633.3284257662999,2775.5824545270525
8.74999999999999,1473.931567989186,630.073057716323,2770.3288714636838
8.79999999999999,1467.0749443652455,626.8383663013697,2765.0482132737957
8.84999999999999,1460.2560321712367,623.6241879019539,2759.7410145875774
8.899999999999991,1453.474623994295,620.4303606966605,2754.407803882287
8.949999999999992,1446.7305135623262,617.2567246360892,2749.0491035515333
8.999999999999993,1440.0234957377334,614.1031214172324,2743.665429973674
9.049999999999994,1433.3533665111759,610.9693944582798,2738.257293579342
9.099999999999994,1426.7199229953644,607.8553888738422,2732.825198918115
9.149999999999995,1420.1229634188899,604.7609514505875,2727.3696447243356
9.199999999999996,1413.562287120086,601.6859306232808,2721.8911239821
9.249999999999996,1407.0376945409255,598.6301764512223,2716.3901239894262
9.299999999999997,1400.5489872209505,595.5935405950754,2710.867126421612
9.349999999999998,1394.0959677912354,592.5758762940793,2705.3226073937935
9.399999999999999,1387.6784399683836,589.5770383436377,2699.757037522724
9.45,1381.2962085485574,586.5968830732784,2694.1708819877736
9.5,1374.9490794015403,583.6352683249764,2688.564600591166
9.55,1368.6368594648318,580.6920534318353,2682.9386478174683
9.600000000000001,1362.3593567377752,577.7670991971189,2677.2934728923365
9.650000000000002,1356.1163802757173,574.8602678736286,2671.6295198405305
9.700000000000003,1349.907740184201,571.9714231434197,2665.9472275432126
9.750000000000004,1343.7332476131878,569.1004300978512,2660.247029794535
9.800000000000004,1337.5927147513153,566.2471552179625,2654.5293553575293
9.850000000000005,1331.485954820183,563.4114663551713,2648.7946280193073
9.900000000000006,1325.412782068672,560.5932327122893,2643.0432666455845
9.950000000000006,1319.3730117672942,557.7923248248458,2637.2756852345324
10.000000000000007,1313.366460202574,555.0086145427186,2631.4922929699724
10.050000000000008,1307.3929446714599,552.2419750120639,2625.6934942739213
10.100000000000009,1301.4522834757668,549.4922806575398,2619.879688858495
10.15000000000001,1295.54429591665,546.7594071648208,2614.0512717771794
10.20000000000001,1289.6688022891085,544.0432314633956,2608.208633475483
10.25000000000001,1283.8256238765184,541.3436317096446,2602.352159840971
10.300000000000011,1278.0145829451976,538.6604872701918,2596.482232252699
10.350000000000012,1272.235502738999,535.9936787055269,2590.5992276300462
10.400000000000013,1266.4882074739346,533.343087753892,2584.7035184809656
10.450000000000014,1260.772522332828,530.7085973154285,2578.79547294965
10.500000000000014,1255.0882734599975,528.0900914365814,2572.87545486363
10.550000000000015,1249.4352879559674,525.4874552947529,2566.9438237803065
10.600000000000016,1243.8133938722096,522.9005751832051,2561.00093503293
10.650000000000016,1238.2224202059124,520.3293384962045,2555.0471397760302
10.700000000000017,1232.6621968947798,517.7736337144054,2549.082785030306
10.750000000000018,1227.1325548118584,515.2333503904674,2543.108213726983
10.800000000000018,1221.6333257603933,512.7083791349042,2537.1237647516496
10.85000000000002,1216.164342468711,510.1986116021581,2531.129772987568
10.90000000000002,1210.7254385851331,507.7039404768972,2525.126569358481
10.95000000000002,1205.316448672915,505.22425946053124,2519.114480870914
11.000000000000021,1199.937208205214,502.75946325794274,2513.0938306559783
11.050000000000022,1194.5875535600853,500.30944756442847,2507.064938010685
11.100000000000023,1189.2673220155048,497.87410905284924,2501.028118438781
11.150000000000023,1183.9763517444194,495.45334536098323,2494.9836836910995
11.200000000000024,1178.714481809825,493.0470550790798,2488.9319418054506
11.250000000000025,1173.481552159871,490.6551377376104,2482.8731971460415
11.300000000000026,1168.2774036229916,488.2774937952127,2476.8077504424423
11.350000000000026,1163.101877903065,485.9140246268253,2470.7358988281017
11.400000000000027,1157.9548175745983,483.5646325120093,2464.657935878416
11.450000000000028,1152.836066077938,481.22922062345344,2458.5741516483617
11.500000000000028,1147.7454677145095,478.90769301565996,2452.484832709694
11.55000000000003,1142.6828676420796,476.5999546138079,2446.3902621877173
11.60000000000003,1137.648111870048,474.30591120279075,2440.2907197976397
11.65000000000003,1132.6410472547627,472.0254694164258,2434.1864818805043
11.700000000000031,1127.6615214948615,469.7585367268313,2428.077821438717
11.750000000000032,1122.7093831266398,467.5050214339701,2421.9650081711675
11.800000000000033,1117.7844815194433,465.2648326553552,2415.848308507952
11.850000000000033,1112.8866668710864,463.03788031591574,2409.7279856447008
11.900000000000034,1108.0157902032954,460.82407513802025,2403.604299576519
11.950000000000035,1103.1717033571772,458.62332863165403,2397.4775071315444
12.000000000000036,1098.3542589887127,456.43555308474873,2391.347862004125
12.050000000000036,1093.5633105642748,454.2606615536612,2385.215614787626
12.100000000000037,1088.7987123561713,452.0985678537988,2379.0810130068658
12.150000000000038,1084.0603194382124,449.94918655038936,2372.944301150193
12.200000000000038,1079.3479876813024,447.81243294939253,2366.805720701199
12.250000000000039,1074.6615737490552,445.6882230885506,2360.665510170081
12.30000000000004,1070.0009350934354,443.5764737285765,2354.523905124654
12.35000000000004,1065.3659299504216,441.477102344476,2348.3811382210206
12.400000000000041,1060.7564173356943,439.3900271170028,2342.237439233895
12.450000000000042,1056.172257040348,437.31516692424304,2336.093035086598
12.500000000000043,1051.6133096266262,435.2524413333286,2329.9481498807145
12.550000000000043,1047.0794364236797,433.2017705922751,2323.8030049254303
12.600000000000044,1042.5704995233496,431.1630756219444,2317.6578187665386
12.650000000000045,1038.0863617759712,429.1362780081278,2311.512807215134
12.700000000000045,1033.6268867862034,427.12129999374935,2305.3681833759897
12.750000000000046,1029.1919389088794,425.11806447118596,2299.2241576756214
12.800000000000047,1024.7813832448805,423.12649497470346,2293.080937890049
12.850000000000048,1020.3950856370337,421.14651567300564,2286.9387291722533
12.900000000000048,1016.03291266603,419.1780513618952,2280.7977340793336
12.950000000000049,1011.6947316463669,417.2210274570443,2274.6581525993715
13.00000000000005,1007.3804106223118,415.2753699868725,2268.520182178002
13.05000000000005,1003.0898183638891,413.3410055855315,2262.3840177446978
13.100000000000051,998.8228243628877,411.41786148599334,2256.249851738769
13.150000000000052,994.5792988288918,409.50586551324136,2250.117874135084
13.200000000000053,990.3591126853329,407.6049460775619,2243.988272469512
13.250000000000053,986.1621375655635,405.71503216793514,2237.861231864091
13.300000000000054,981.9882458089529,403.8360533455229,2231.7369350519293
13.350000000000055,977.8373104570037,401.9679397372527,2225.615562401837
13.400000000000055,973.7092052494902,400.1106220294957,2219.4972919426964
13.450000000000056,969.603804620618,398.26403146183696,2213.382299387571
13.500000000000057,965.5209836952046,396.4280998209373,2207.2707581575587
13.550000000000058,961.460618284881,394.602759434484,2201.16283940539
13.600000000000058,957.4225848843141,392.78794316523016,2195.0587120387786
13.650000000000059,953.4067606674504,390.98358440511976,2188.95854274352
13.70000000000006,949.4130234837794,389.1896170694986,2182.862496006351
13.75000000000006,945.4412518546186,387.4059755914084,2176.770734137564
13.800000000000061,941.4913249694182,385.6325949159634,2170.683417293384
13.850000000000062,937.5631226820864,383.8694104948079,2164.600703498111
13.900000000000063,933.6565255073349,382.11635828065283,2158.522748666029
13.950000000000063,929.7714146170446,380.3733747218914,2152.4497066230847
14.000000000000064,925.9076718366508,378.6403967572911,2146.3817291283403
14.050000000000065,922.0651796415492,376.91736181076146,2140.3189658952015
14.100000000000065,918.2438211535207,375.20420778619626,2134.261564612424
14.150000000000066,914.4434801371763,373.5008730623891,2128.209670964901
14.200000000000067,910.6640409964218,371.80729648802054,2122.1634286542344
14.250000000000068,906.9053887709415,370.1234173767165,2116.1229794190936
14.300000000000068,903.1674091327013,368.44917550217576,2110.08846305536
14.350000000000069,899.4499883824715,366.78451109336646,2104.060017436067
14.40000000000007,895.7530134463678,365.12936482978944,2098.037778531131
14.45000000000007,892.0763718724128,363.4836778368082,2092.0218804268807
14.500000000000071,888.4199518271145,361.847391681044,2086.012455345382
14.550000000000072,884.7836420920653,360.22044836583433,2080.0096336635684
14.600000000000072,881.1673320605589,358.60279032675567,2074.013543932172
14.650000000000073,877.5709117342259,356.99436042720714,2068.0243128944608
14.700000000000074,873.9942717196876,355.39510195405563,2062.0420655047837
14.750000000000075,870.4373032252294,353.8049586133409,2056.066924946928
14.800000000000075,866.8998980574906,352.22387452603954,2050.0990126522865
14.850000000000076,863.3819486181744,350.651794223887,2044.1384483178415
14.900000000000077,859.8833479007744,349.088662645257,2038.1853499239644
14.950000000000077,856.4039894873201,347.5344251310966,2032.2398337520353
15.000000000000078,852.9437675451398,345.9890274209171,2026.3020144018828
15.050000000000079,849.5025768236416,344.4524156488389,2020.3720048090481
15.10000000000008,846.0803126511115,342.92453633968984,2014.4499162618729
15.15000000000008,842.6768709315304,341.40533640515656,2008.535858418416
15.200000000000081,839.292148141407,339.89476313998716,2002.6299393231982
15.250000000000082,835.9260413266293,338.39276421824513,1996.7322654237787
15.300000000000082,832.5784480993328,336.8992876896132,1990.8429415871644
15.350000000000083,829.2492666347865,335.41428197574646,1984.9620711160544
15.400000000000084,825.9383956682952,333.93769586667435,1979.0897557649216
15.450000000000085,822.6457344921196,332.46947851724985,1973.2260957559322
15.500000000000085,819.3711829524129,331.00957944364603,1967.371189794707
15.550000000000086,816.1146414461747,329.5579485198987,1961.5251350859246
15.600000000000087,812.8760109182207,328.11453597449446,1955.6880273487673
15.650000000000087,809.6551928581705,326.6792923870038,1949.8599608322156
15.700000000000088,806.4520892974506,325.25216868475763,1944.0410283301883
15.750000000000089,803.2666028063146,323.83311613956795,1938.2313211965327
15.80000000000009,800.0986364908799,322.42208636449044,1932.4309293598658
15.85000000000009,796.94809399018,321.01903131062943,1926.6399413382674
15.900000000000091,793.8148794732341,319.62390326398406,1920.858444253829
15.950000000000092,790.6988976361313,318.23665484233516,1915.0865238470578
16.000000000000092,787.6000536991326,316.85723899217186,1909.3242644911375
16.050000000000093,784.5182534037873,315.485608985658,1903.5717492060496
16.100000000000094,781.4534030100665,314.121718417637,1897.829059672555
16.150000000000095,778.4054092935112,312.7655212026749,1892.0962762460372
16.200000000000095,775.3741795423969,311.41697157214105,1886.373477970209
16.250000000000096,772.3596215549137,310.0760240713257,1880.6607425906864
16.300000000000097,769.3616436363617,308.7426335565939,1874.9581465684262
16.350000000000097,766.3801545963616,307.4167551925752,1869.2657650930344
16.400000000000098,763.4150637460816,306.09834444938883,1863.5836720959426
16.4500000000001,760.4662808954781,304.78735709990326,1857.911940263456
16.5000000000001,757.5337163505529,303.48374921703015,1852.2506410496735
16.5500000000001,754.6172809106249,302.1874771710516,1846.599844689282
16.6000000000001,751.7168858656165,300.8984976269811,1840.9596202102252
16.6500000000001,748.8324429933556,299.61676754195634,1835.3300354462494
16.700000000000102,745.9638645568921,298.3422441626646,1829.711157049327
16.750000000000103,743.1110633018292,297.07488502279955,1824.1030505019592
16.800000000000104,740.2739524536692,295.8146479405492,1818.5057801293578
16.850000000000104,737.452445715174,294.5614910161145,1812.9194091115116
16.900000000000105,734.6464572637406,293.31537262925787,1807.3439994951327
16.950000000000106,731.85590174879,292.0762514368818,1801.7796122054885
17.000000000000107,729.0806942891716,290.8440863706363,1796.2263070581196
17.050000000000107,726.3207504705811,289.6188366345553,1790.6841427704423
17.100000000000108,723.5759863429929,288.4004617027215,1785.1531769732417
17.15000000000011,720.8463184181064,287.18892131695895,1779.6334662220513
17.20000000000011,718.1316636668068,285.9841754845533,1774.1250660084243
17.25000000000011,715.4319395166394,284.78618447599877,1768.6280307710956
17.30000000000011,712.7470638492979,283.5949088227723,1763.142413907037
17.35000000000011,710.0769549981268,282.41030931513353,1757.6682677824047
17.400000000000112,707.4215317456371,281.23234699995083,1752.2056437433826
17.450000000000113,704.7807133210362,280.0609831785527,1746.7545921269214
17.500000000000114,702.1544193977704,278.8961794046045,1741.3151622713738
17.550000000000114,699.5425700910827,277.7378974820093,1735.8874025270284
17.600000000000115,696.9450859555817,276.5860994628341,1730.4713602665424
17.650000000000116,694.361887982826,275.4407476452588,1725.0670818952742
17.700000000000117,691.7928975989205,274.30180457154967,1719.6746128615173
17.750000000000117,689.2380366621264,273.16923302605585,1714.2939976666362
17.800000000000118,686.6972274604848,272.0429960332285,1708.9252798751054
17.85000000000012,684.1703927094521,270.92305685566305,1703.5685021244528
17.90000000000012,681.6574555495501,269.8093789921631,1698.2237061351082
17.95000000000012,679.1583395440276,268.70192617582666,1692.8909327201563
18.00000000000012,676.6729686765354,267.6006623721539,1687.5702217950002
18.05000000000012,674.2012673488146,266.5055517771761,1682.2616123869288
18.100000000000122,671.743160378396,265.4165588156054,1676.9651426445964
18.150000000000123,669.2985729963149,264.3336481390057,1671.6808498474097
18.200000000000124,666.8674308448351,263.2567846239833,1666.4087704148274
18.250000000000124,664.4496599751885,262.18593337039823,1661.14893991557
18.300000000000125,662.045186845325,261.1210596995946,1655.9013930767437
18.350000000000126,659.6539383176757,260.06212915265115,1650.666163792876
18.400000000000126,657.2758416569285,259.00910748865067,1645.4432851348665
18.450000000000127,654.9108245278154,257.9619606829681,1640.232789358853
18.500000000000128,652.5588149929124,256.92065492557765,1635.0347079149933
18.55000000000013,650.2197415104514,255.88515661937828,1629.8490714561638
18.60000000000013,647.8935329321439,254.85543237853696,1624.6759098465757
18.65000000000013,645.5801185010171,253.8314490268501,1619.5152521703099
18.70000000000013,643.2794278492614,252.8131735961224,1614.3671267397713
18.75000000000013,640.9913909960904,251.80057332456312,1609.2315611040628
18.800000000000132,638.7159383456119,250.7936156551995,1604.1085820572805
18.850000000000133,636.453000684711,249.79226823430676,1598.9982156467304
18.900000000000134,634.2025091809451,248.79649890985516,1593.9004871810675
18.950000000000134,631.9643953804499,247.80627572997295,1588.8154212383586
19.000000000000135,629.7385912058575,246.8215669414259,1583.7430416740679
19.050000000000136,627.5250289542253,245.84234098811245,1578.683371628969
19.100000000000136,625.323641294977,244.86856650957466,1573.6364335369813
19.150000000000137,623.1343612678547,243.9002123395247,1568.6022491329318
19.200000000000138,620.9571222808815,242.93724750438645,1563.5808394602457
19.25000000000014,618.7918581083367,241.97964122185235,1558.5722248785632
19.30000000000014,616.6385028887408,241.02736289945486,1553.5764250712853
19.35000000000014,614.4969911228528,240.08038213315274,1548.5934590530478
19.40000000000014,612.3672576716772,239.13866870593168,1543.6233451771263
19.45000000000014,610.2492377544829,238.20219258641913,1538.6661011427705
19.500000000000142,608.1428669468332,237.27092392751325,1533.7217440024694
19.550000000000143,606.0480811786257,236.3448330650256,1528.7902901691498
19.600000000000144,603.9648167321433,235.42389051633756,1523.8717554233053
19.650000000000144,601.8930102401165,234.50806697907026,1518.9661549200596
19.700000000000145,599.8325986837958,233.59733332976765,1514.0735031961624
19.750000000000146,597.7835193910349,232.6916606225927,1509.1938141769213
19.800000000000146,595.7457100343843,231.79102008803673,1504.3271011830664
19.850000000000147,593.7191086291951,230.89538313164118,1499.4733769375525
19.900000000000148,591.7036535317346,230.0047213327322,1494.6326535722967
19.95000000000015,589.6992834373101,229.11900644316756,1489.804942634852
20.00000000000015,587.7059373784049,228.23821038609574,1484.99025509502
20.05000000000015,585.7235547228237,227.36230525472726,1480.1886013513997
20.10000000000015,583.7520751718481,226.4912633111177,1475.3999912378763
20.15000000000015,581.7914387584029,225.62505698496275,1470.624434030049
20.200000000000152,579.8415858452317,224.76365887240465,1465.8619384515982
20.250000000000153,577.902457123083,223.90704173485014,1461.1125126805919
20.300000000000153,575.973993608906,223.0551784977998,1456.3761643557357
20.350000000000154,574.056136644057,222.2080422496884,1451.6529005825616
20.400000000000155,572.1488278925146,221.36560624073633,1446.9427279395607
20.450000000000156,570.2520093391058,220.5278438818119,1442.2456524842567
20.500000000000156,568.3656232877407,219.69472874330435,1437.5616797592238
20.550000000000157,566.4896123596582,218.86623455400746,1432.890814798048
20.600000000000158,564.62391949168,218.04233520001344,1428.233062131232
20.65000000000016,562.7684879344757,217.22300472361744,1423.5884257920447
20.70000000000016,560.9232612508362,216.40821732223193,1418.9569093223176
20.75000000000016,559.0881833139566,215.59794734731136,1414.3385157781838
20.80000000000016,557.2631983057298,214.79216930328653,1409.7332477357663
20.85000000000016,555.4482507150483,213.99085784650887,1405.1411072968108
20.900000000000162,553.6432853361155,213.19398778420447,1400.5620960942672
20.950000000000163,551.8482472667669,212.40153407343743,1395.9962152978173
21.000000000000163,550.0630819067997,211.61347182008276,1391.4434656193523
21.050000000000164,548.2877349563123,210.82977627780866,1386.9038473183978
