Time (years),Lake Huron,Lake Erie,Lake Ontario
58.649999999998805,6.135417495532814,2.699583215205066,45.044000053467634
58.6999999999988,6.101672699307383,2.684735513556805,44.82232855102052
58.7499999999988,6.068113499461193,2.669969474158973,44.601719818958415
58.799999999998796,6.034738875214156,2.6552846478711483,44.382168950579526
58.84999999999879,6.001547811400479,2.6406805880231454,44.16367106053773
58.89999999999879,5.9685392984377765,2.6261568504014314,43.94622128475892
58.94999999999879,5.935712332296369,2.6117129932356136,43.72981478035759
58.999999999998785,5.903065914468739,2.5973485771850027,43.51444672555369
59.04999999999878,5.870599051939161,2.5830631653252505,43.3001123195897
59.09999999999878,5.838310757153495,2.568856323135061,43.08680678264802
59.149999999998776,5.806200047989151,2.5547276184829744,42.87452535576856
59.199999999998774,5.774265947725211,2.5406766216142214,42.663263300766644
59.24999999999877,5.742507485012722,2.526702905137654,42.4530159001511
59.29999999999877,5.710923693845152,2.512806044012746,42.24377845704267
59.349999999998765,5.679513613529004,2.498985615536665,42.035546295092644
59.39999999999876,5.6482762886545945,2.4852411993314147,41.828314758401746
59.44999999999876,5.617210769066994,2.4715723773310496,41.6220792114393
59.49999999999876,5.586316109837125,2.457978733768959,41.416835038962624
59.549999999998754,5.555591371233021,2.444459855165222,41.21257764593669
59.59999999999875,5.5250356186912395,2.4310153303140294,41.00930245745404
59.64999999999875,5.494647922788437,2.4176447502711786,40.80700491865497
59.699999999998745,5.464427359213101,2.404347708341634,40.60568049464792
59.74999999999874,5.4343730087374285,2.3911238000671564,40.40532467043018
59.79999999999874,5.404483957189373,2.3779726232140033,40.20593295080881
59.84999999999874,5.374759295424831,2.3648937777606927,40.007500860321805
59.899999999998734,5.345198119299995,2.3518868658858367,39.810023943159564
59.94999999999873,5.3157995296438445,2.3389514919560415,39.61349776308655
59.99999999999873,5.286562632230804,2.326087262513874,39.41791790336324
60.049999999998725,5.257486537753534,2.3132937862658935,39.22327996666831
60.09999999999872,5.22857036179589,2.300570674070752,39.02957957502108
60.14999999999872,5.199813224806012,2.287917538927356,38.83681236970423
60.19999999999872,5.1712142520695785,2.2753339959630967,38.64497401118669
60.249999999998714,5.142772573683196,2.2628196624221437,38.454060179046905
60.29999999999871,5.114487324527938,2.2503741576538028,38.26406657189622
60.34999999999871,5.0863576442430345,2.237997103100938,38.07498890730261
60.399999999998705,5.058382677199698,2.225688122288458,37.88682292171461
60.4499999999987,5.0305615724751,2.213446840811864,37.69956437038552
60.4999999999987,5.002893483826487,2.2012728863258633,37.51320902729782
60.5499999999987,4.975377569665441,2.1891658885330436,37.327752685087894
60.599999999998694,4.948012993032281,2.177125479172609,37.143191154970964
60.64999999999869,4.920798921570603,2.1651512920091793,36.959520266666246
60.69999999999869,4.893734527501965,2.1532429628216523,36.77673586832241
60.749999999998685,4.866818987600705,2.141400129392123,36.59483382644326
60.79999999999868,4.8400514831689,2.129622431494869,36.41381002581366
60.84999999999868,4.813431200011471,2.1179095108853905,36.233660369425685
60.89999999999868,4.7869573284114075,2.1062610112895164,36.05438077840507
60.949999999998674,4.760629063105145,2.094676578392568,35.875967191937846
60.99999999999867,4.734445603258067,2.08315585982858,35.69841556719729
61.04999999999867,4.708406152440147,2.071698505169585,35.52172187927102
61.099999999998666,4.682509918601726,2.0603041659149532,35.345882121088444
61.14999999999866,4.656756114049417,2.0489724954807937,35.17089230334838
61.19999999999866,4.631143955422145,2.037703149189411,34.996748454446944
61.24999999999866,4.605672663667323,2.0264957842588234,34.82344662040567
61.299999999998654,4.5803414640171525,2.015350059792335,34.65098286479989
61.34999999999865,4.555149585965058,2.0042656367681673,34.479353268687355
61.39999999999865,4.53009626324225,1.993242178029148,34.30855393053706
61.449999999998646,4.505180733794417,1.9822793482724557,34.13858096615836
61.49999999999864,4.480402239758548,1.9713768140394208,33.96943050863031
61.54999999999864,4.455760027439876,1.9605342437053832,33.80109870823124
61.59999999999864,4.431253347288957,1.9497513074696056,33.63358173236855
61.649999999998634,4.406881453878867,1.939027677345242,33.46687576550879
61.69999999999863,4.382643605882533,1.9283630271493615,33.30097700910795
61.74999999999863,4.358539066050179,1.9177570324930269,33.135881681541996
61.799999999998626,4.334567101186903,1.9072093707714284,32.97158601803762
61.84999999999862,4.310726982130375,1.8967197211540707,32.80808627060328
61.89999999999862,4.287017983728658,1.8862877645750145,32.64537870796044
61.94999999999862,4.263439384818151,1.8759131837231717,32.48345961547503
61.999999999998614,4.2399904682016505,1.8655956630326544,32.32232529508919
62.04999999999861,4.216670520626542,1.8553348886731758,32.161972065253245
62.09999999999861,4.193478832763096,1.8451305485405045,32.00239626085784
62.149999999998606,4.170414699182898,1.8349823322469725,31.843594233166424
62.1999999999986,4.147477418337393,1.824889931112033,31.685562349747872
62.2499999999986,4.124666292536537,1.814853038152872,31.528296994409402
62.2999999999986,4.101980627927586,1.8048713480750713,31.371794567129697
62.349999999998595,4.0794197344739835,1.7949445572633218,31.21605148399227
